s,x,y,curvature,heading,velocity
1.515762946,-0.767229537,-3.755063714,0.06937367,1.289347354,16.8170198
2.263541805,-0.559535528,-3.036706964,0.065485568,1.344446334,17.30905611
3.008441681,-0.392363517,-2.310807975,0.060720517,1.393687942,17.97538479
3.752439192,-0.26128311,-1.578448621,0.055115603,1.436841125,18.86723589
4.49684587,-0.161863917,-0.840710776,0.048785719,1.473817111,20.05389302
5.242383462,-0.089675545,-0.098676317,0.041908187,1.504622715,21.6368924
5.989267349,-0.040287603,0.646572885,0.034788356,1.52931806,23.74795984
6.737292794,-0.0092697,1.393954953,0.028278589,1.547981603,26.3398292
7.48592068,0.007808557,2.142388013,0.022662418,1.5611956,29.42298959
8.234482714,0.014995186,2.890915549,0.01801376,1.571923807,33.00161975
8.982865607,0.014151399,3.639297965,0.014274686,1.581205677,37.07242629
9.731158291,0.006362299,4.387550109,0.011279985,1.589039934,40
10.47941983,-0.007287933,5.135687129,0.008813903,1.595425398,40
